id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
13247,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Palm Tree Kids Boy Washed Blue Jeans
13248,Men,Apparel,Bottomwear,Trousers,Brown,Fall,2011,Casual,Palm Tree Kids Boy Solid Brown Trousers
13249,Men,Apparel,Bottomwear,Trousers,Brown,Fall,2011,Casual,Palm Tree Kids Boy Solid Brown Trousers
13250,Men,Apparel,Bottomwear,Trousers,Beige,Fall,2011,Casual,Palm Tree Kids Boy Solid Beige Trousers
13251,Men,Apparel,Bottomwear,Trousers,Beige,Fall,2011,Casual,Palm Tree Kids Boy Solid Beige Trousers
13252,Men,Apparel,Topwear,Shirts,Black,Fall,2011,Casual,Palm Tree Kids Boys Solid Black Shirts
13253,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011,Casual,Palm Tree Kids Boys Printed Navy Blue Tshirts
13254,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011,Casual,Palm Tree Kids Boys Printed Navy Blue Tshirts
13255,Men,Apparel,Bottomwear,Shorts,White,Fall,2011,Casual,Palm Tree Kids Boys Check White Shorts
13256,Men,Apparel,Bottomwear,Shorts,White,Fall,2011,Casual,Palm Tree Kids Boys Check White Shorts
13257,Women,Apparel,Bottomwear,Capris,Purple,Fall,2011,Casual,Palm Tree Kids Girls Solid Purple Capris
13258,Girls,Apparel,Bottomwear,Shorts,Purple,Fall,2011,Casual,Gini and Jony Girls Purple Shorts
13259,Women,Apparel,Bottomwear,Jeans,Black,Fall,2011,Casual,Palm Tree Kids Girl Washed Black Jeans
13260,Women,Apparel,Bottomwear,Jeans,Black,Fall,2011,Casual,Palm Tree Kids Girl Washed Black Jeans
13261,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Palm Tree Kids Girl Washed Blue Jeans
13262,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Palm Tree Kids Girl Washed Blue Jeans
13263,Women,Apparel,Bottomwear,Skirts,Pink,Fall,2011,Casual,Palm Tree Kids Girl Solid Pink Skirts
13264,Women,Apparel,Bottomwear,Skirts,Pink,Fall,2011,Casual,Palm Tree Kids Girls Solid Pink Skirts
13266,Women,Apparel,Topwear,Tops,Maroon,Fall,2011,Casual,Palm Tree Kids Girls Printed Maroon Tops
13267,Women,Apparel,Topwear,Tops,Pink,Fall,2011,Casual,Palm Tree Kids Girls Printed Pink Tops
13268,Women,Apparel,Topwear,Tops,Pink,Fall,2011,Casual,Palm Tree Kids Girls Printed Pink Tops
13269,Women,Apparel,Topwear,Tops,White,Fall,2011,Casual,Palm Tree Kids Girls Printed White Tops
13270,Women,Apparel,Topwear,Tops,White,Fall,2011,Casual,Palm Tree Kids Girls Printed White Tops
13271,Women,Footwear,Shoes,Heels,Gold,Winter,2012,Casual,Inc 5 Women Casual Gold Heels
13273,Women,Footwear,Shoes,Heels,Gold,Winter,2012,Casual,Inc 5 Women Casual Gold Heels
13275,Women,Footwear,Shoes,Heels,Gold,Winter,2012,Casual,Inc 5 Women Casual Gold Heels
13280,Women,Footwear,Shoes,Heels,Multi,Winter,2012,Casual,Inc 5 Women Casual Multi Flats
13282,Women,Apparel,Bottomwear,Capris,Black,Fall,2011,Casual,Gini and Jony Kids Solid Black Capris
13283,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,Gini and Jony Kids Boys Check Blue Shirts
13284,Men,Apparel,Bottomwear,Shorts,Black,Fall,2011,Casual,Gini and Jony Kids Boys Solid Black Shorts
13285,Men,Apparel,Bottomwear,Shorts,Black,Fall,2011,Casual,Gini and Jony Kids Boys Solid Black Shorts
13286,Men,Apparel,Topwear,Shirts,Black,Fall,2011,Casual,Gini and Jony Kids Boys Check Black Shirts
13287,Men,Apparel,Topwear,Shirts,Black,Fall,2011,Casual,Gini and Jony Kids Boys Check Black Shirts
13288,Men,Apparel,Bottomwear,Trousers,Beige,Fall,2011,Casual,Gini and Jony Kids Solid Beige Trousers
13289,Men,Apparel,Topwear,Sweatshirts,Black,Fall,2011,Casual,Gini and Jony Kids Boys Printed Black Sweatshirts
13290,Women,Apparel,Dress,Dresses,Pink,Fall,2011,Casual,Gini and Jony Kids Girls Solid Pink Dresses
13291,Men,Apparel,Topwear,Tshirts,Green,Fall,2011,Casual,Gini and Jony Kids Boys Printed Green Tshirts
13292,Men,Apparel,Topwear,Tshirts,Green,Fall,2011,Casual,Gini and Jony Kids Boys Printed Green Tshirts
13293,Men,Apparel,Bottomwear,Shorts,White,Fall,2011,Casual,Gini and Jony Kids Boys Solid White Shorts
13294,Women,Apparel,Topwear,Tops,Pink,Fall,2011,Casual,Gini and Jony Women Printed Pink Tops
13295,Women,Apparel,Topwear,Tops,Pink,Fall,2011,Casual,Gini and Jony Kids Girls Printed Pink Tops
13296,Men,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,Gini and Jony Kids Boys Printed White Tshirts
13297,Men,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,Gini and Jony Kids Boys Printed White Tshirts
13298,Men,Apparel,Bottomwear,Shorts,White,Fall,2011,Casual,Gini and Jony Men Solid White Shorts
13299,Men,Apparel,Bottomwear,Shorts,White,Fall,2011,Casual,Gini and Jony Men Solid White Shorts
13300,Men,Apparel,Bottomwear,Shorts,Beige,Fall,2011,Casual,Gini and Jony Men Solid Beige Shorts
13301,Men,Apparel,Bottomwear,Shorts,Beige,Fall,2011,Casual,Gini and Jony Kids Boys Solid Beige Shorts
13302,Men,Apparel,Bottomwear,Shorts,Beige,Fall,2011,Casual,Gini and Jony Kids Boys Solid Beige Shorts
13303,Men,Apparel,Bottomwear,Shorts,Beige,Fall,2011,Casual,Gini and Jony Kids Boys Solid Beige Shorts
13304,Women,Apparel,Bottomwear,Skirts,Red,Fall,2011,Casual,Gini and Jony Kids Girls Solid Red Skirts
13305,Women,Apparel,Bottomwear,Skirts,Red,Fall,2011,Casual,Gini and Jony Kids Girls Solid Red Skirts
13306,Boys,Apparel,Bottomwear,Trousers,Black,Fall,2011,Casual,Gini and Jony Kids Solid Black Trousers
13307,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011,Casual,Gini and Jony Kids Solid Black Trousers
13308,Women,Apparel,Topwear,Tops,White,Fall,2011,Casual,Gini and Jony Kids Girls Printed White Tops
13309,Women,Apparel,Topwear,Tops,White,Fall,2011,Casual,Gini and Jony Kids Girls Printed White Tops
13310,Women,Apparel,Dress,Dresses,White,Fall,2011,Casual,Gini and Jony Kids Girls Solid White Dresses
13311,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011,Casual,Gini and Jony Kids Boys Solid Navy Blue Shirts
13312,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011,Casual,Gini and Jony Kids Boys Solid Navy Blue Shirts
13313,Men,Apparel,Topwear,Shirts,Red,Fall,2011,Casual,Gini and Jony Kids Boys Check Red Shirts
13314,Men,Apparel,Topwear,Shirts,Red,Fall,2011,Casual,Gini and Jony Kids Boys Check Red Shirts
13315,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,Gini and Jony Kids Boys Check Blue Shirts
13316,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,Gini and Jony Kids Boys Check Blue Shirts
13317,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011,Casual,Gini and Jony Kids Boys Printed Grey Sweatshirts
13318,Men,Apparel,Topwear,Shirts,Green,Fall,2011,Casual,Gini and Jony Kids Boys Check Green Shirts
13319,Men,Apparel,Topwear,Shirts,Green,Fall,2011,Casual,Gini and Jony Kids Boys Check Green Shirts
13320,Men,Apparel,Topwear,Shirts,Pink,Fall,2011,Casual,Gini and Jony Kids Boys Stripes Pink Shirts
13321,Men,Apparel,Topwear,Shirts,Pink,Fall,2011,Casual,Gini and Jony Kids Boys Stripes Pink Shirts
13322,Men,Apparel,Topwear,Shirts,Green,Fall,2011,Casual,Gini and Jony Kids Boys Stripes Green Shirts
13323,Men,Apparel,Topwear,Shirts,Green,Fall,2011,Casual,Gini and Jony Kids Boys Stripes Green Tshirts
13324,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,Gini and Jony Kids Boys Check Blue Shirts
13325,Men,Apparel,Topwear,Shirts,Brown,Fall,2011,Casual,Gini and Jony Kids Boys Printed Brown Shirts
13326,Men,Apparel,Topwear,Shirts,Brown,Fall,2011,Casual,Gini and Jony Kids Boys Printed Brown Shirts
13327,Men,Apparel,Topwear,Shirts,Green,Fall,2011,Casual,Gini and Jony Kids Boys Printed Green Tshirts
13328,Men,Apparel,Topwear,Shirts,Green,Fall,2011,Casual,Gini and Jony Kids Boys Printed Green Tshirts
13329,Men,Apparel,Topwear,Shirts,White,Fall,2011,Casual,Gini and Jony Kids Boys Printed White Tshirts
13330,Men,Apparel,Topwear,Shirts,White,Fall,2011,Casual,Gini and Jony Kids Boys Printed White Tshirts
13331,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,Gini and Jony Men Check Blue Shirts
13332,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,Gini and Jony Kids Boys Check Blue Shirts
13333,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,Gini and Jony Kids Boys Check Blue Shirts
13334,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,Gini and Jony Kids Boys Check Blue Shirts
13335,Women,Apparel,Topwear,Tops,Pink,Fall,2011,Casual,Gini and Jony Kids Girls Printed Pink Tops
13336,Women,Apparel,Topwear,Tops,Pink,Fall,2011,Casual,Gini and Jony Kids Printed Pink Tops
13337,Men,Apparel,Topwear,Tshirts,Green,Fall,2011,Casual,Gini and Jony Kids Boys Stripes Green Tshirts
13338,Men,Apparel,Topwear,Tshirts,Green,Fall,2011,Casual,Gini and Jony Kids Boys Stripes Green Tshirts
13339,Women,Apparel,Bottomwear,Skirts,Black,Fall,2011,Casual,Gini and Jony Kids Girls Solid Black Skirts
13340,Women,Apparel,Bottomwear,Skirts,Black,Fall,2011,Casual,Gini and Jony Kids Girls Solid Black Skirts
13341,Girls,Apparel,Bottomwear,Capris,Purple,Fall,2011,Casual,Gini and Jony Girls Purple Capris
13342,Women,Apparel,Bottomwear,Capris,Purple,Fall,2011,Casual,Gini and Jony Kids Girls Solid Purple Capris
13343,Boys,Apparel,Bottomwear,Shorts,Black,Fall,2011,Casual,Gini and Jony Boys Black Cargo Shorts
13344,Men,Apparel,Bottomwear,Shorts,Black,Fall,2011,Casual,Gini and Jony Kids Boys Solid Black Shorts
13345,Women,Apparel,Bottomwear,Capris,White,Fall,2011,Casual,Gini and Jony Kids Girls Solid White Capris
13346,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Spykar Women Washed Blue Jeans
13347,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Spykar Women Washed Blue Jeans
13348,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Spykar Women Washed Blue Jeans
13349,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Spykar Women Washed Blue Jeans
13350,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Spykar Blue Washed Jeans
13351,Women,Apparel,Bottomwear,Jeans,Black,Fall,2011,Casual,Spykar Women Washed Black Jeans
13352,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011,Casual,Timberland Men Jeunes Brown Casual Shoes
13353,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011,Casual,Timberland Men Juniors Brown Casual Shoes
13354,Women,Footwear,Shoes,Casual Shoes,Purple,Fall,2011,Casual,Timberland Women Petits Purple Casual Shoes
13355,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011,Casual,Timberland Men Toddler Brown Casual Shoes
13356,Women,Footwear,Shoes,Casual Shoes,Silver,Fall,2011,Casual,Timberland Women Femmes Silver Casual Shoes
13357,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011,Casual,Timberland Men Jeunes Black Casual Shoes
13358,Women,Footwear,Shoes,Casual Shoes,Brown,Fall,2011,Casual,Timberland Women Femmes Brown Casual Shoes
13359,Men,Footwear,Shoes,Casual Shoes,Beige,Fall,2011,Casual,Timberland Men Juniors Beige Casual Shoes
13360,Women,Footwear,Shoes,Casual Shoes,Brown,Fall,2012,Casual,Timberland Women Femmes Brown Boot
13361,Women,Footwear,Shoes,Casual Shoes,Tan,Fall,2011,Casual,Timberland Women Femmes Tan Casual Shoes
13362,Women,Footwear,Shoes,Casual Shoes,Blue,Fall,2011,Casual,Timberland Women Femmes Blue Casual Shoes
13363,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011,Casual,Timberland Men Jeunes Brown Casual Shoes
13364,Men,Footwear,Shoes,Casual Shoes,Beige,Fall,2011,Casual,Timberland Men Toddler Beige Casual Shoes
13365,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011,Casual,Timberland Kids Jeunes Black Casual Shoes
13366,Women,Footwear,Shoes,Casual Shoes,Brown,Fall,2011,Casual,Timberland Women Femmes Brown Casual Shoes
13367,Women,Footwear,Shoes,Casual Shoes,Brown,Fall,2011,Casual,Timberland Women Femmes Brown Casual Shoes
13368,Women,Footwear,Shoes,Casual Shoes,Grey,Fall,2011,Casual,Timberland Women Juniors Grey Casual Shoes
13369,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011,Casual,Timberland Men Toddler Brown Casual Shoes
13370,Men,Footwear,Shoes,Casual Shoes,Grey,Fall,2011,Casual,Timberland Men Jeunes Grey Casual Shoes
13371,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011,Casual,Timberland Men Toddler Black Casual Shoes
13372,Men,Footwear,Shoes,Casual Shoes,Grey,Fall,2011,Casual,Timberland Men Toddler Grey Casual Shoes
13373,Women,Footwear,Shoes,Casual Shoes,White,Fall,2011,Casual,Timberland Women Femmes White Casual Shoes
13374,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011,Casual,Timberland Men Jeunes Brown Casual Shoes
13375,Men,Footwear,Sandal,Sandals,Blue,Fall,2011,Casual,Timberland Men Jeunes Blue Sandals
13376,Women,Footwear,Shoes,Casual Shoes,Blue,Fall,2011,Casual,Timberland Women Femmes Blue Casual Shoes
13377,Women,Footwear,Shoes,Casual Shoes,Grey,Fall,2011,Casual,Timberland Women Femmes Grey Casual Shoes
13378,Unisex,Footwear,Shoes,Casual Shoes,Pink,Fall,2011,Casual,Timberland Unisex Infant Pink Casual Shoes
13379,Unisex,Footwear,Shoes,Casual Shoes,Grey,Fall,2012,Casual,Timberland Unisex Infant Grey Casual Shoes
13380,Unisex,Accessories,Shoe Accessories,Shoe Accessories,Black,Fall,2011,NA,Timberland Unisex Boot Lace Black Shoe Accessories
13381,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Fall,2011,Casual,Timberland Men Juniors Navy Blue Casual Shoes
13382,Women,Footwear,Shoes,Casual Shoes,Brown,Fall,2011,Casual,Timberland Women Femmes Brown Casual Shoes
13383,Women,Footwear,Shoes,Casual Shoes,Brown,Fall,2011,Casual,Timberland Women Femmes Brown Casual Shoes
13384,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011,Casual,Timberland Men Toddler Brown Casual Shoes
13385,Women,Footwear,Shoes,Casual Shoes,Tan,Fall,2011,Casual,Timberland Women Femmes Tan Casual Shoes
13386,Women,Footwear,Shoes,Casual Shoes,Beige,Fall,2011,Casual,Timberland Women Femmes Beige Casual Shoes
13387,Men,Footwear,Shoes,Casual Shoes,Grey,Fall,2011,Casual,Timberland Men Juniors Grey Casual Shoes
13388,Women,Footwear,Shoes,Casual Shoes,Grey,Fall,2011,Casual,Timberland Women Femmes Grey Casual Shoes
13389,Men,Apparel,Topwear,Shirts,Green,Summer,2011,Casual,United Colors of Benetton Men Check Green Shirts
13390,Men,Apparel,Topwear,Shirts,Blue,Summer,2011,Casual,United Colors of Benetton Men Check Blue Shirts
13391,Men,Apparel,Topwear,Shirts,Pink,Summer,2011,Casual,United Colors of Benetton Men Check Pink Shirts
13392,Men,Apparel,Topwear,Shirts,Blue,Summer,2011,Casual,United Colors of Benetton Men Check Blue Shirts
13393,Men,Apparel,Topwear,Shirts,Green,Summer,2011,Casual,United Colors of Benetton Men Check Green Shirts
13394,Men,Apparel,Topwear,Shirts,White,Summer,2011,Casual,United Colors of Benetton Men Check White Shirts
13395,Men,Apparel,Topwear,Shirts,Purple,Summer,2011,Casual,United Colors of Benetton Men Check Purple Shirts
13396,Men,Apparel,Topwear,Shirts,Red,Summer,2011,Casual,United Colors of Benetton Men Check Red Shirts
13397,Men,Apparel,Topwear,Shirts,Purple,Summer,2011,Casual,United Colors of Benetton Men Check Purple Shirts
13398,Men,Apparel,Topwear,Shirts,Blue,Summer,2011,Casual,United Colors of Benetton Men Check Blue Shirts
13399,Men,Apparel,Topwear,Shirts,Red,Summer,2011,Casual,United Colors of Benetton Men Check Red Shirts
13400,Men,Apparel,Topwear,Shirts,Blue,Summer,2011,Casual,United Colors of Benetton Men Check Blue Shirts
13401,Men,Apparel,Topwear,Shirts,Red,Summer,2011,Casual,United Colors of Benetton Men Check Red Shirts
13402,Men,Apparel,Topwear,Shirts,Blue,Summer,2011,Casual,United Colors of Benetton Men Check Blue Shirts
13403,Men,Apparel,Topwear,Shirts,Red,Summer,2011,Casual,United Colors of Benetton Men Check Red Shirts
13404,Men,Apparel,Topwear,Shirts,Green,Summer,2011,Casual,United Colors of Benetton Men Check Green Shirts
13405,Men,Apparel,Topwear,Shirts,Green,Summer,2011,Casual,United Colors of Benetton Men Check Green Shirts
13406,Men,Apparel,Topwear,Shirts,Grey,Summer,2011,Casual,United Colors of Benetton Men Stripes Grey Shirts
13407,Men,Apparel,Topwear,Shirts,Green,Summer,2011,Casual,United Colors of Benetton Men Solid Green Shirts
13408,Men,Apparel,Topwear,Shirts,Blue,Summer,2011,Casual,United Colors of Benetton Men Solid Blue Shirts
13410,Men,Apparel,Topwear,Shirts,Blue,Summer,2011,Casual,United Colors of Benetton Men Solid Blue Shirts
13411,Men,Apparel,Topwear,Shirts,Pink,Summer,2011,Casual,United Colors of Benetton Men Stripes Pink Shirts
13412,Men,Apparel,Topwear,Shirts,Blue,Summer,2011,Casual,United Colors of Benetton Men Check Blue Shirts
13413,Men,Apparel,Topwear,Shirts,Blue,Summer,2011,Casual,United Colors of Benetton Men Check Blue Shirts
13414,Men,Apparel,Topwear,Shirts,Blue,Summer,2011,Casual,United Colors of Benetton Men Stripes Blue Shirts
13415,Men,Apparel,Topwear,Shirts,White,Summer,2011,Casual,United Colors of Benetton Men Solid White Shirts
13416,Men,Apparel,Topwear,Shirts,Pink,Summer,2011,Casual,United Colors of Benetton Men Check Pink Shirts
13417,Men,Apparel,Topwear,Shirts,Blue,Summer,2011,Casual,United Colors of Benetton Men Solid Blue Shirts
13418,Men,Apparel,Topwear,Shirts,White,Summer,2011,Casual,United Colors of Benetton Men Solid White Shirts
13419,Men,Apparel,Topwear,Tshirts,Pink,Summer,2011,Casual,United Colors of Benetton Men Solid Pink Polo T-shirts
13420,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011,Casual,United Colors of Benetton Men Solid Purple  polo T-shirts
13421,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,United Colors of Benetton Men Stripes Black Polo T-shirts
13422,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,United Colors of Benetton Men Solid White Polo T-shirts
13423,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011,Casual,United Colors of Benetton Men Solid Navy Blue Polo T-shirts
13424,Women,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,United Colors of Benetton Women Black Polo T-shirts
13425,Men,Apparel,Topwear,Tshirts,Pink,Summer,2011,Casual,United Colors of Benetton Men Stripes Pink Tshirts
13426,Men,Apparel,Topwear,Tshirts,Red,Summer,2011,Casual,United Colors of Benetton Men Stripes Red  Polo T-shirts
13427,Men,Apparel,Topwear,Tshirts,Red,Summer,2011,Casual,United Colors of Benetton Men Printed Red Tshirts
13428,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,United Colors of Benetton Men Printed White Tshirts
13429,Men,Apparel,Topwear,Tshirts,Maroon,Summer,2011,Casual,United Colors of Benetton Men Printed Maroon Tshirts
13430,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011,Casual,United Colors of Benetton Men Printed Yellow Tshirts
13432,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,United Colors of Benetton Men Printed White Tshirts
13433,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,United Colors of Benetton Men Stripes Blue Tshirts
13434,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011,Casual,United Colors of Benetton Men Solid Yellow Tshirts
13435,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,United Colors of Benetton Men Stripes Blue Tshirts
13436,Men,Apparel,Topwear,Tshirts,Green,Summer,2011,Casual,United Colors of Benetton Men Stripes Green Tshirts
13437,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011,Casual,United Colors of Benetton Men Stripes Grey Polo T-shirts
13438,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,United Colors of Benetton Men Solid Blue Polo T-shirts
13439,Men,Apparel,Topwear,Tshirts,Green,Summer,2011,Casual,United Colors of Benetton Men Solid Green Polo T-shirts
13440,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011,Casual,United Colors of Benetton Men Printed Grey Tshirts
13441,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,United Colors of Benetton Men Printed White Tshirts
13442,Women,Apparel,Topwear,Tops,White,Summer,2011,Casual,United Colors of Benetton Women Solid White Tops
13443,Women,Apparel,Topwear,Tops,White,Summer,2011,Casual,United Colors of Benetton Women Solid White Tops
13444,Women,Apparel,Topwear,Tops,Yellow,Summer,2011,Casual,United Colors of Benetton Women Printed Yellow Tops
13445,Women,Apparel,Topwear,Tops,White,Summer,2011,Casual,United Colors of Benetton Women Printed White Tops
13446,Women,Apparel,Topwear,Tops,Pink,Summer,2011,Casual,United Colors of Benetton Women Stripes Pink Tops
13447,Men,Apparel,Topwear,Tshirts,Pink,Summer,2011,Casual,United Colors of Benetton Men Stripes Pink Tshirts
13448,Women,Apparel,Topwear,Shirts,Pink,Summer,2011,Casual,United Colors of Benetton Women Solid Pink Shirts
13449,Women,Apparel,Topwear,Shirts,Black,Summer,2011,Casual,United Colors of Benetton Women Solid Black Shirts
13450,Women,Apparel,Topwear,Shirts,White,Summer,2011,Casual,United Colors of Benetton Women Solid White Shirts
13451,Women,Apparel,Topwear,Shirts,Pink,Summer,2011,Casual,United Colors of Benetton Women Check Pink Shirts
13452,Women,Apparel,Topwear,Shirts,Green,Summer,2011,Casual,United Colors of Benetton Women Check Green Shirts
13453,Women,Apparel,Topwear,Tunics,Blue,Summer,2011,Casual,United Colors of Benetton Women Printed Blue Tunics
13454,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011,Casual,United Colors of Benetton Women Pink Polo T-shirts
13455,Women,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,United Colors of Benetton Women White Polo T-shirts
13456,Women,Apparel,Topwear,Tops,Pink,Summer,2011,Casual,United Colors of Benetton Women Solid Pink Tops
13457,Women,Apparel,Topwear,Shirts,White,Summer,2011,Casual,United Colors of Benetton Women Solid White Shirts
13458,Women,Apparel,Topwear,Shirts,Black,Summer,2011,Casual,United Colors of Benetton Women Solid Black Shirts
13459,Men,Apparel,Topwear,Shirts,Blue,Summer,2011,Casual,United Colors of Benetton Men Check Blue Shirts
13460,Men,Apparel,Topwear,Shirts,Green,Summer,2011,Casual,United Colors of Benetton Men Solid Green Shirts
13461,Men,Apparel,Topwear,Shirts,Black,Summer,2011,Casual,United Colors of Benetton Men Check Black Shirts
13462,Men,Apparel,Topwear,Tshirts,Green,Summer,2011,Casual,United Colors of Benetton Men Stripes Green Tshirts
13463,Men,Apparel,Topwear,Shirts,Blue,Summer,2011,Casual,United Colors of Benetton Men Check Blue Shirts
13464,Men,Apparel,Topwear,Shirts,Blue,Summer,2011,Casual,United Colors of Benetton Men Solid Blue Shirts
13465,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011,Casual,United Colors of Benetton Men Stripes Purple Polo T-shirts
13466,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,United Colors of Benetton Men Stripes Blue Tshirts
